symbol,name,market,asset_type,currency,index_family,expense_ratio_pct,complexity,tags,nisa_category,investment_style,is_leveraged,is_inverse,aliases
ILF,iシェアーズ ラテンアメリカ 40 ETF,us,etf,USD,emerging,0.48,beginner,low_cost,growth,both,false,false,iシェアーズ ラテンアメリカ 40 ETF スタンダード&プアーズ ラテンアメリカ40インデックスによって表されるメキシコおよび南米の企業の株価および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。
ILDR,FTイノベーションリーダーズETF,us,etf,USD,sector,0.75,beginner,low_cost,growth,both,false,false,FTイノベーションリーダーズETF イノベーションを牽引する企業に投資するアクティブ運用ファンド。
INDL,Direxion デイリー MSCI インド株 ブル2倍 ETF,us,etf,USD,india,1.17,leveraged,,,lump_sum,true,false,Direxion デイリー MSCI インド株 ブル2倍 ETF インダス インディア指数の200%のパフォーマンスに連動した成果を目指す。
INKM,ST インカム アロケーション ETF,us,etf,USD,reit,0.50,beginner,low_cost,growth,both,false,false,ST インカム アロケーション ETF 配当および利回りを重視し、株式、米国債券、社債、転換社債、優先証券、グローバルREITなど様々な資産へ投資する。
INTW,グラナイトS 2倍 ロング INTC デイリー ETF,us,etf,USD,single_stock,1.50,leveraged,,,lump_sum,true,false,グラナイトS 2倍 ロング INTC デイリー ETF インテル（NASDAQ：INTC）普通株式の日次変動率の２倍（200％）を目指す。
IOO,iシェアーズ グローバル 100 ETF,us,etf,USD,acwi,0.40,beginner,low_cost,growth,both,false,false,iシェアーズ グローバル 100 ETF スタンダード・アンド・プアーズ・グローバル100インデックスによって代表される世界の大型株の価格および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスはスタンダード・アンド・プアーズ・グローバル1200インデックスのサブセット指数です。
IONL,グラナイトS2倍 ロング IONQ デイリーETF,us,etf,USD,single_stock,1.50,leveraged,,,lump_sum,true,false,グラナイトS2倍 ロング IONQ デイリーETF IonQ Inc(NYSE:IONQ)の日次変動率の2 倍（200％）の投資成果を目指す。
IVOG,バンガード S&Pミッドキャップ400グロースETF,us,etf,USD,style_factor,0.10,beginner,low_cost,growth,both,false,false,バンガード S&Pミッドキャップ400グロースETF 米国株式市場の、多種多様な産業を代表する中型株式400銘柄のうち、グロース株をカバーする、S&Pミッドキャップ400グロース指数に連動したパフォーマンスを目指します。
IVOO,バンガード S&Pミッドキャップ400 ETF,us,etf,USD,style_factor,0.07,beginner,low_cost,growth,both,false,false,バンガード S&Pミッドキャップ400 ETF 米国株式市場の、多種多様な産業を代表する中型株式400銘柄で構成される、S&Pミッドキャップ400指数に連動したパフォーマンスを目指します。
IVOV,バンガード S&Pミッドキャップ400バリューETF,us,etf,USD,style_factor,0.10,beginner,low_cost,growth,both,false,false,バンガード S&Pミッドキャップ400バリューETF 米国株式市場の、多種多様な産業を代表する中型株式400銘柄のうち、バリュー株をカバーする、S&Pミッドキャップ400バリュー指数に連動したパフォーマンスを目指します。
IVV,iシェアーズ・コア S&P 500 ETF,us,etf,USD,sp500,0.03,beginner,low_cost,growth,both,false,false,iシェアーズ・コア S&P 500 ETF スタンダード・アンド・プアーズ500インデックスによって代表される米国の大型株の価格および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。
IWM,iシェアーズ ラッセル 2000 ETF,us,etf,USD,total_us,0.19,beginner,low_cost,growth,both,false,false,"iシェアーズ ラッセル 2000 ETF Russell 2000インデックスによって代表される米国株式市場の小型株の価格および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスは、Russell 3000インデックスに組入れられている銘柄のうち、時価総額が下位の約2,000銘柄から構成されています。"
IXC,iシェアーズ グローバル・エネルギー ETF,us,etf,USD,sector,0.44,beginner,low_cost,growth,both,false,false,iシェアーズ グローバル・エネルギー ETF スタンダード・アンド・プアーズがエネルギー・セクターにおいて重要なポジションにあると判断し、S&Pグローバル1200エネルギー4.5/22.5/45キャップド指数によって代表される諸企業の株価、および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスは、スタンダード・アンド・プアーズ・グローバル1200インデックスのサブセット指数です。
IXG,iシェアーズ グローバル金融 ETF,us,etf,USD,sector,0.42,beginner,low_cost,growth,both,false,false,iシェアーズ グローバル金融 ETF スタンダード・アンド・プアーズが金融セクターにおいて重要なポジションにあると判断し、S&Pグローバル金融セクター・インデックスによって代表される諸企業の株価、および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスは、スタンダード・アンド・プアーズ・グローバル1200インデックスのサブセット指数です。
IXJ,iシェアーズ グローバル・ヘルスケア ETF,us,etf,USD,sector,0.42,beginner,low_cost,growth,both,false,false,iシェアーズ グローバル・ヘルスケア ETF スタンダード・アンド・プアーズがヘルスケア・セクターにおいて重要なポジションにあると判断し、S&Pグローバル・ヘルスケア・セクター・インデックスによって代表される諸企業の株価、および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスは、スタンダード・アンド・プアーズ・グローバル1200インデックスのサブセット指数です。
IXN,iシェアーズ グローバル・テクノロジー ETF,us,etf,USD,sector,0.41,beginner,low_cost,growth,both,false,false,iシェアーズ グローバル・テクノロジー ETF スタンダード・アンド・プアーズが情報技術セクターにおいて重要なポジションにあると判断し、S&Pグローバル1200インフォメーション・テクノロジー4.5/22.5/45キャップド指数によって代表される諸企業の株価、および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスは、スタンダード・アンド・プアーズ・グローバル1200インデックスのサブセット指数です。
IXP,iシェアーズ グローバル通信サービス ETF,us,etf,USD,sector,0.42,beginner,low_cost,growth,both,false,false,iシェアーズ グローバル通信サービス ETF iシェアーズ S&P グローバル電気通信セクター・インデックス・ファンドは、スタンダード・アンド・プアーズが電気通信セクターにおいて重要なポジションにあると判断し、S&P グローバル1200コミュニケーションサービス キャップド指数によって代表される諸企業の株価、および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスは、スタンダード・アンド・プアーズ・グローバル1200インデックスのサブセット指数です。
ISUL,グラナイトS 2倍 ロング ISRG デイリー ETF,us,etf,USD,single_stock,1.50,leveraged,,,lump_sum,true,false,グラナイトS 2倍 ロング ISRG デイリー ETF インテュイティブ サージカル(NASDAQ:ISRG)の日々のパフォーマンスの200%の投資成果を目指す。
IWMI,NEOS ラッセル2000 ハイインカムETF,us,etf,USD,small_us,0.78,beginner,low_cost,,both,false,false,NEOS ラッセル2000 ハイインカムETF 米国小型株（ラッセル2000）に投資しながら、コールオプション売りを使って毎月のインカム獲得を目指すアクティブETF。
IYRI,NEOS 不動産 ハイインカム ETF,us,etf,USD,reit,0.68,beginner,low_cost,,both,false,false,NEOS 不動産 ハイインカム ETF 米国の不動産企業（REIT）に投資しつつ、コールオプション売りを活用して毎月のインカム獲得を目指すアクティブETF。
IYR,iシェアーズ 米国不動産 ETF,us,etf,USD,dow_jones,0.40,beginner,low_cost,growth,both,false,false,iシェアーズ 米国不動産 ETF ダウ・ジョーンズ米国不動産キャップド指数に連動する投資成果を目指します
JAVA,JPモルガン 米国バリュー株式 アクティブETF,us,etf,USD,active,0.44,beginner,low_cost,growth,both,false,false,JPモルガン 米国バリュー株式 アクティブETF ファンダメンタル分析に基づくボトムアップ・アプローチを採用し、各業種の中で株価が割安で投資妙味があると考える銘柄を選別します。
JEPI,JPモルガン エクイティ プレミアム ETF,us,etf,USD,style_factor,0.35,beginner,low_cost,,both,false,false,JPモルガン エクイティ プレミアム ETF オプション、米国大型株への投資を行うアクティブ型ETF。
